*******************************************************************************
 Revised: July 31, 2013                 Venus                           299 / 2
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.022498 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759        2650        2614
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  2 19:14:01 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2035-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459162.500000000, A.D. 2020-Nov-09 00:00:00.0000, -9.031012448837855E+07,  6.037958474732155E+07,  5.986971321772717E+06, -1.954665404567637E+01, -2.934469140476669E+01,  7.250494488967778E-01,  3.629179910367445E+02,  1.088000765853276E+08, -2.039218329644035E-02,
2459163.500000000, A.D. 2020-Nov-10 00:00:00.0000, -9.196309668405364E+07,  5.782084063808568E+07,  6.047225744388267E+06, -1.871407124803044E+01, -2.988154754296802E+01,  6.696376245651265E-01,  3.629114459833492E+02,  1.087981144276825E+08, -2.502621573989851E-02,
2459164.500000000, A.D. 2020-Nov-11 00:00:00.0000, -9.354349041667837E+07,  5.521674177233548E+07,  6.102669592235375E+06, -1.786671165166744E+01, -3.039450018095329E+01,  6.137011243705768E-01,  3.629035672168106E+02,  1.087957524328959E+08, -2.964713569277820E-02,
2459165.500000000, A.D. 2020-Nov-12 00:00:00.0000, -9.505005885120055E+07,  5.256937122079481E+07,  6.153259501992520E+06, -1.700526888439520E+01, -3.088314052673325E+01,  5.572855849456531E-01,  3.628943589799667E+02,  1.087929918729386E+08, -3.425172602130180E-02,
2459166.500000000, A.D. 2020-Nov-13 00:00:00.0000, -9.648161557888587E+07,  4.988084647801752E+07,  6.198956069715932E+06, -1.613044796766527E+01, -3.134708057977662E+01,  5.004370149177522E-01,  3.628838264412923E+02,  1.087898342972804E+08, -3.883678064717217E-02,
2459167.500000000, A.D. 2020-Nov-14 00:00:00.0000, -9.783703557356775E+07,  4.715331765196852E+07,  6.239723881161256E+06, -1.524296466308470E+01, -3.178595345220625E+01,  4.432017527708201E-01,  3.628719756913871E+02,  1.087862815318372E+08, -4.339910682022979E-02,
2459168.500000000, A.D. 2020-Nov-15 00:00:00.0000, -9.911525609102923E+07,  4.438896562682607E+07,  6.275531538455077E+06, -1.434354480965534E+01, -3.219941366742889E+01,  3.856264244980743E-01,  3.628588137388009E+02,  1.087823356777193E+08, -4.793552743491045E-02,
2459169.500000000, A.D. 2020-Nov-16 00:00:00.0000, -1.003152775107438E+08,  4.159000020095829E+07,  6.306351683100898E+06, -1.343292365234590E+01, -3.258713743621092E+01,  3.277579011049188E-01,  3.628443485051441E+02,  1.087779991097658E+08, -5.244288376655095E-02,
2459170.500000000, A.D. 2020-Nov-17 00:00:00.0000, -1.014361641192815E+08,  3.875865820204288E+07,  6.332161015307298E+06, -1.251184516336154E+01, -3.294882290957727E+01,  2.696432559969342E-01,  3.628285888194256E+02,  1.087732744748469E+08, -5.691803802351257E-02,
2459171.500000000, A.D. 2020-Nov-18 00:00:00.0000, -1.024770448347563E+08,  3.589720158131807E+07,  6.352940309634833E+06, -1.158106135633465E+01, -3.328419040898541E+01,  2.113297223495216E-01,  3.628115444115471E+02,  1.087681646899139E+08, -6.135787656655543E-02,
2459172.500000000, A.D. 2020-Nov-19 00:00:00.0000, -1.034371138717878E+08,  3.300791548896103E+07,  6.368674426955359E+06, -1.064133159513566E+01, -3.359298263305403E+01,  1.528646504225293E-01,  3.627932259049422E+02,  1.087626729397919E+08, -6.575931279760641E-02,
2459173.500000000, A.D. 2020-Nov-20 00:00:00.0000, -1.043156313465136E+08,  3.009310633259956E+07,  6.379352322727103E+06, -9.693421897618247E+00, -3.387496484120842E+01,  9.429546495030650E-02,  3.627736448083140E+02,  1.087568026747034E+08, -7.011929038448216E-02,
2459174.500000000, A.D. 2020-Nov-21 00:00:00.0000, -1.051119238212776E+08,  2.715509982096679E+07,  6.384967051590776E+06, -8.738104235610697E+00, -3.412992501393321E+01,  3.566962260040007E-02,  3.627528135064709E+02,  1.087505576075205E+08, -7.443478629085179E-02,
2459175.500000000, A.D. 2020-Nov-22 00:00:00.0000, -1.058253847887052E+08,  2.419623899472355E+07,  6.385515768295156E+06, -7.776155832022791E+00, -3.435767398955032E+01, -2.296543044141153E-02,  3.627307452503221E+02,  1.087439417107659E+08, -7.870281357083297E-02,
2459176.500000000, A.D. 2020-Nov-23 00:00:00.0000, -1.064554750949564E+08,  2.121888224647879E+07,  6.380999724965524E+06, -6.808358455926573E+00, -3.455804557748789E+01, -8.156230070300197E-02,  3.627074541461033E+02,  1.087369592133826E+08, -8.292042391396218E-02,
2459177.500000000, A.D. 2020-Nov-24 00:00:00.0000, -1.070017233020160E+08,  1.822540133203879E+07,  6.371424264733149E+06, -5.835497716457732E+00, -3.473089664805205E+01, -1.400736894203050E-01,  3.626829551439049E+02,  1.087296145972950E+08, -8.708470994811909E-02,
2459178.500000000, A.D. 2020-Nov-25 00:00:00.0000, -1.074637259889562E+08,  1.521817937491330E+07,  6.356798811748621E+06, -4.858362356373098E+00, -3.487610719876034E+01, -1.984524342411049E-01,  3.626572640255680E+02,  1.087219125937800E+08, -9.119280732595934E-02,
2459179.500000000, A.D. 2020-Nov-26 00:00:00.0000, -1.078411479921777E+08,  1.219960886609928E+07,  6.337136857606407E+06, -3.877743546088283E+00, -3.499358039734297E+01, -2.566515505870459E-01,  3.626303973920062E+02,  1.087138581796663E+08, -9.524189663327329E-02,
2459180.500000000, A.D. 2020-Nov-27 00:00:00.0000, -1.081337225847052E+08,  9.172089661152048E+06,  6.312455944212232E+06, -2.894434179008172E+00, -3.508324260156394E+01, -3.146242726242434E-01,  3.626023726499971E+02,  1.087054565733746E+08, -9.922920516482485E-02,
2459181.500000000, A.D. 2020-Nov-28 00:00:00.0000, -1.083412515946851E+08,  6.138026976538161E+06,  6.282777643129310E+06, -1.909228168951547E+00, -3.514504335606197E+01, -3.723240937947345E-01,  3.625732079984756E+02,  1.086967132308082E+08, -1.031520086146103E-01,
2459182.500000000, A.D. 2020-Nov-29 00:00:00.0000, -1.084636054632979E+08,  3.099829387245365E+06,  6.248127531443210E+06, -9.229197504597960E-01, -3.517895536645722E+01, -4.297048068625617E-01,  3.625429224143479E+02,  1.086876338411006E+08, -1.070076327223698E-01,
2459183.500000000, A.D. 2020-Nov-30 00:00:00.0000, -1.085007232423724E+08,  5.990682760142442E+04,  6.208535164189406E+06,  6.369721723177367E-02, -3.518497445101695E+01, -4.867205434300992E-01,  3.625115356378325E+02,  1.086782243222204E+08, -1.107934549067602E-01,
2459184.500000000, A.D. 2020-Dec-01 00:00:00.0000, -1.084526125320463E+08, -2.979331402773597E+06,  6.164034043390967E+06,  1.049829941792852E+00, -3.516311947022010E+01, -5.433258128818643E-01,  3.624790681573313E+02,  1.086684908164359E+08, -1.145069058975951E-01,
2459185.500000000, A.D. 2020-Dec-02 00:00:00.0000, -1.083193493589005E+08, -6.015478625978183E+06,  6.114661583756717E+06,  2.034687383986423E+00, -3.511343223425364E+01, -5.994755407488803E-01,  3.624455411938523E+02,  1.086584396856452E+08, -1.181454711557162E-01,
2459186.500000000, A.D. 2020-Dec-03 00:00:00.0000, -1.081010779950527E+08, -9.046132763917742E+06,  6.060459075092908E+06,  3.017480938142598E+00, -3.503597738927069E+01, -6.551251063922781E-01,  3.624109766850098E+02,  1.086480775065798E+08, -1.217066925213692E-01,
2459187.500000000, A.D. 2020-Dec-04 00:00:00.0000, -1.077980107187457E+08, -1.206889830565590E+07,  6.001471641487935E+06,  3.997425105739965E+00, -3.493084228239449E+01, -7.102303800343943E-01,  3.623753972685641E+02,  1.086374110658693E+08, -1.251881696192993E-01,
2459188.500000000, A.D. 2020-Dec-05 00:00:00.0000, -1.074104275170522E+08, -1.508138826219572E+07,  5.937748197328028E+06,  4.973738161669358E+00, -3.479813680596728E+01, -7.647477590671521E-01,  3.623388262655612E+02,  1.086264473549876E+08, -1.285875613067943E-01,
2459189.500000000, A.D. 2020-Dec-06 00:00:00.0000, -1.069386757313579E+08, -1.808122610692832E+07,  5.869341400207985E+06,  5.945642812396979E+00, -3.463799322155022E+01, -8.186342036158099E-01,  3.623012876630620E+02,  1.086151935650744E+08, -1.319025870411479E-01,
2459190.500000000, A.D. 2020-Dec-07 00:00:00.0000, -1.063831696463538E+08, -2.106604770001254E+07,  5.796307600802506E+06,  6.912366845402357E+00, -3.445056596403657E+01, -8.718472713258283E-01,  3.622628060964878E+02,  1.086036570816435E+08, -1.351310281930879E-01,
2459191.500000000, A.D. 2020-Dec-08 00:00:00.0000, -1.057443900233142E+08, -2.403350319498808E+07,  5.718706789766584E+06,  7.873143769262808E+00, -3.423603142635678E+01, -9.243451513434557E-01,  3.622234068315945E+02,  1.085918454791777E+08, -1.382707293012077E-01,
2459192.500000000, A.D. 2020-Dec-09 00:00:00.0000, -1.050228835784994E+08, -2.698125892596638E+07,  5.636602541735802E+06,  8.827213443784304E+00, -3.399458772526716E+01, -9.760866974621987E-01,  3.621831157460942E+02,  1.085797665156201E+08, -1.413195992632211E-01,
2459193.500000000, A.D. 2020-Dec-10 00:00:00.0000, -1.042192624075643E+08, -2.990699927378668E+07,  5.550061956499763E+06,  9.773822699606784E+00, -3.372645444872913E+01, -1.027031460409326E+00,  3.621419593109434E+02,  1.085674281267637E+08, -1.442756124612585E-01,
2459194.500000000, A.D. 2020-Dec-11 00:00:00.0000, -1.033342033569082E+08, -3.280842850956894E+07,  5.459155597423973E+06,  1.071222594674009E+01, -3.343187238539954E+01, -1.077139719248169E+00,  3.620999645713163E+02,  1.085548384205478E+08, -1.471368098199324E-01,
2459195.500000000, A.D. 2020-Dec-12 00:00:00.0000, -1.023684473429437E+08, -3.568327261414130E+07,  5.363957427197589E+06,  1.164168577151495E+01, -3.311110323676702E+01, -1.126372511873955E+00,  3.620571591272824E+02,  1.085420056712651E+08, -1.499012997974782E-01,
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000, -1.013227986203072E+08, -3.852928107186598E+07,  5.264544740986221E+06,  1.256147352146148E+01, -3.276442931248340E+01, -1.174691664582552E+00,  3.620135711142097E+02,  1.085289383136867E+08, -1.525672593111057E-01,
2459197.500000000, A.D. 2020-Dec-14 00:00:00.0000, -1.001981240000740E+08, -4.134422863743617E+07,  5.160998097070748E+06,  1.347086987765608E+01, -3.239215320945358E+01, -1.222059820693389E+00,  3.619692291829077E+02,  1.085156449371092E+08, -1.551329345975481E-01,
2459198.500000000, A.D. 2020-Dec-15 00:00:00.0000, -9.899535201907982E+07, -4.412591707426536E+07,  5.053401245054558E+06,  1.436916541410532E+01, -3.199459747526135E+01, -1.268440468209507E+00,  3.619241624795347E+02,  1.085021342793311E+08, -1.575966420086017E-01,
2459199.500000000, A.D. 2020-Dec-16 00:00:00.0000, -9.771547206148611E+07, -4.687217686314122E+07,  4.941841051723143E+06,  1.525566114376425E+01, -3.157210425652282E+01, -1.313797966499655E+00,  3.618784006252832E+02,  1.084884152205624E+08, -1.599567687384985E-01,
2459200.500000000, A.D. 2020-Dec-17 00:00:00.0000, -9.635953343376000E+07, -4.958086887986784E+07,  4.826407424641073E+06,  1.612966905081393E+01, -3.112503493277338E+01, -1.358097571988953E+00,  3.618319736958682E+02,  1.084744967772757E+08, -1.622117734752802E-01,
2459201.500000000, A.D. 2020-Dec-18 00:00:00.0000, -9.492864439427148E+07, -5.224988604067008E+07,  4.707193233572545E+06,  1.699051260886965E+01, -3.065376973639823E+01, -1.401305462846659E+00,  3.617849122008315E+02,  1.084603880960015E+08, -1.643601870309071E-01,
2459202.500000000, A.D. 2020-Dec-19 00:00:00.0000, -9.342397113873829E+07, -5.487715491418149E+07,  4.584294229812711E+06,  1.783752728476395E+01, -3.015870735935719E+01, -1.443388762659868E+00,  3.617372470626783E+02,  1.084460984470736E+08, -1.664006128554237E-01,
2459203.500000000, A.D. 2020-Dec-20 00:00:00.0000, -9.184673674277388E+07, -5.746063729890457E+07,  4.457808963517427E+06,  1.867006102768470E+01, -2.964026454721118E+01, -1.484315563088487E+00,  3.616890095958707E+02,  1.084316372183317E+08, -1.683317275332568E-01,
2459204.500000000, A.D. 2020-Dec-21 00:00:00.0000, -9.019822006282091E+07, -5.999833176506481E+07,  4.327838699120250E+06,  1.948747474331757E+01, -2.909887568104670E+01, -1.524054945488480E+00,  3.616402314856899E+02,  1.084170139087840E+08, -1.701522811982095E-01,
2459205.500000000, A.D. 2020-Dec-22 00:00:00.0000, -8.847975459677096E+07, -6.248827515984662E+07,  4.194487328925632E+06,  2.028914275284519E+01, -2.853499234798693E+01, -1.562577001504854E+00,  3.615909447669840E+02,  1.084022381222364E+08, -1.718610979023011E-01,
2459206.500000000, A.D. 2020-Dec-23 00:00:00.0000, -8.669272730559033E+07, -6.492854407504778E+07,  4.057861284967694E+06,  2.107445323655243E+01, -2.794908290084445E+01, -1.599852852627434E+00,  3.615411818028189E+02,  1.083873195608919E+08, -1.734570759264165E-01,
2459207.500000000, A.D. 2020-Dec-24 00:00:00.0000, -8.483857739728974E+07, -6.731725627624114E+07,  3.918069449224155E+06,  2.184280866186567E+01, -2.734163200753235E+01, -1.635854668707802E+00,  3.614909752630477E+02,  1.083722680189263E+08, -1.749391880372207E-01,
2459208.500000000, A.D. 2020-Dec-25 00:00:00.0000, -8.291879507458915E+07, -6.965257209258495E+07,  3.775223062275395E+06,  2.259362619567664E+01, -2.671314019084346E+01, -1.670555685437307E+00,  3.614403581028128E+02,  1.083570933760425E+08, -1.763064816929595E-01,
2459209.500000000, A.D. 2020-Dec-26 00:00:00.0000, -8.093492024764156E+07, -7.193269576647566E+07,  3.629435630498219E+06,  2.332633810082498E+01, -2.606412335919988E+01, -1.703930220786983E+00,  3.613893635409960E+02,  1.083418055910108E+08, -1.775580791998437E-01,
2459210.500000000, A.D. 2020-Dec-27 00:00:00.0000, -7.888854121318868E+07, -7.415587676228899E+07,  3.480822831883974E+06,  2.404039211663673E+01, -2.539511232896780E+01, -1.735953690411764E+00,  3.613380250386309E+02,  1.083264146951967E+08, -1.786931778203505E-01,
2459211.500000000, A.D. 2020-Dec-28 00:00:00.0000, -7.678129330152990E+07, -7.632041103350557E+07,  3.329502420570381E+06,  2.473525182343913E+01, -2.470665233892515E+01, -1.766602622022306E+00,  3.612863762772902E+02,  1.083109307860817E+08, -1.797110498352759E-01,
2459212.500000000, A.D. 2020-Dec-29 00:00:00.0000, -7.461485749269141E+07, -7.842464224756876E+07,  3.175594130176075E+06,  2.541039699099553E+01, -2.399930255746227E+01, -1.795854668729259E+00,  3.612344511374623E+02,  1.082953640207807E+08, -1.806110425615081E-01,
2459213.500000000, A.D. 2020-Dec-30 00:00:00.0000, -7.239095900318663E+07, -8.046696296787106E+07,  3.019219576026373E+06,  2.606532391082727E+01, -2.327363558308861E+01, -1.823688621365836E+00,  3.611822836769279E+02,  1.082797246095595E+08, -1.813925783279091E-01,
2459214.500000000, A.D. 2020-Dec-31 00:00:00.0000, -7.011136584476033E+07, -8.244581579231587E+07,  2.860502156358279E+06,  2.669954571241254E+01, -2.253023693881076E+01, -1.850084419795935E+00,  3.611299081091506E+02,  1.082640228093564E+08, -1.820551544109344E-01,
2459215.500000000, A.D. 2021-Jan-01 00:00:00.0000, -6.777788735650954E+07, -8.435969444794837E+07,  2.699566952591926E+06,  2.731259266327573E+01, -2.176970456094024E+01, -1.875023163216166E+00,  3.610773587816902E+02,  1.082482689173108E+08, -1.825983429311631E-01,
2459216.500000000, A.D. 2021-Jan-02 00:00:00.0000, -6.539237271177126E+07, -8.620714484119911E+07,  2.536540628755149E+06,  2.790401245300370E+01, -2.099264828288170E+01, -1.898487119461536E+00,  3.610246701546535E+02,  1.082324732643028E+08, -1.830217907087948E-01,
2459217.500000000, A.D. 2021-Jan-03 00:00:00.0000, -6.295670940116496E+07, -8.798676606332734E+07,  2.371551330146708E+06,  2.847337046119258E+01, -2.019968931437740E+01, -1.920459733321441E+00,  3.609718767791882E+02,  1.082166462085060E+08, -1.833252190963786E-01,
2459218.500000000, A.D. 2021-Jan-04 00:00:00.0000, -6.047282169317570E+07, -8.969721135069616E+07,  2.204728581323370E+06,  2.902025000945994E+01, -1.939145971682739E+01, -1.940925633882219E+00,  3.609190132760357E+02,  1.082007981289574E+08, -1.835084237572170E-01,
2459219.500000000, A.D. 2021-Jan-05 00:00:00.0000, -5.794266907364691E+07, -9.133718899956183E+07,  2.036203183494110E+06,  2.954425259757751E+01, -1.856860187509747E+01, -1.959870640905403E+00,  3.608661143141436E+02,  1.081849394191461E+08, -1.835712744412173E-01,
2459220.500000000, A.D. 2021-Jan-06 00:00:00.0000, -5.536824466555840E+07, -9.290546323509461E+07,  1.866107111404691E+06,  3.004499812377470E+01, -1.773176796635857E+01, -1.977281770251454E+00,  3.608132145893571E+02,  1.081690804806248E+08, -1.835137146970481E-01,
2459221.500000000, A.D. 2021-Jan-07 00:00:00.0000, -5.275157363044506E+07, -9.440085503439595E+07,  1.694573409794170E+06,  3.052212508941292E+01, -1.688161942642363E+01, -1.993147238367429E+00,  3.607603488031905E+02,  1.081532317166458E+08, -1.833357615799346E-01,
2459222.500000000, A.D. 2021-Jan-08 00:00:00.0000, -5.009471155280494E+07, -9.582224290331595E+07,  1.521736089503691E+06,  3.097529078810580E+01, -1.601882641404733E+01, -2.007456465849089E+00,  3.607075516416896E+02,  1.081374035258241E+08, -1.830375053251845E-01,
2459223.500000000, A.D. 2021-Jan-09 00:00:00.0000, -4.739974280883363E+07, -9.716856360691461E+07,  1.347730023317032E+06,  3.140417147943536E+01, -1.514406727363980E+01, -2.020200080092305E+00,  3.606548577543916E+02,  1.081216062958294E+08, -1.826191089938570E-01,
2459224.500000000, A.D. 2021-Jan-10 00:00:00.0000, -4.466877892080960E+07, -9.843881285344878E+07,  1.172690841610752E+06,  3.180846254742238E+01, -1.425802799683100E+01, -2.031369917048874E+00,  3.606023017333902E+02,  1.081058503971107E+08, -1.820808080943181E-01,
2459225.500000000, A.D. 2021-Jan-11 00:00:00.0000, -4.190395689844016E+07, -9.963204593180378E+07,  9.967548278909549E+05,  3.218787864391756E+01, -1.336140168330623E+01, -2.040959022102139E+00,  3.605499180925140E+02,  1.080901461766535E+08, -1.814229101814333E-01,
2459226.500000000, A.D. 2021-Jan-12 00:00:00.0000, -3.910743756846373E+07, -1.007473783023244E+08,  8.200588142916784E+05,  3.254215381708814E+01, -1.245488800131917E+01, -2.048961650078059E+00,  3.604977412466237E+02,  1.080745039517733E+08, -1.806457944339815E-01,
2459227.500000000, A.D. 2021-Jan-13 00:00:00.0000, -3.628140389378808E+07, -1.017839861410347E+08,  6.427400771092325E+05,  3.287104162518304E+01, -1.153919264827252E+01, -2.055373264407682E+00,  3.604458054910323E+02,  1.080589340039465E+08, -1.797499112107655E-01,
2459228.500000000, A.D. 2021-Jan-14 00:00:00.0000, -3.342805928342845E+07, -1.027411068372678E+08,  4.649362324448675E+05,  3.317431523576797E+01, -1.061502681174207E+01, -2.060190535457159E+00,  3.603941449810584E+02,  1.080434465726799E+08, -1.787357815860169E-01,
2459229.500000000, A.D. 2021-Jan-15 00:00:00.0000, -3.054962589449220E+07, -1.036180394447610E+08,  2.867851320272237E+05,  3.345176751062986E+01, -9.683106631303993E+00, -2.063411338041782E+00,  3.603427937117154E+02,  1.080280518494221E+08, -1.776039968649696E-01,
2459230.500000000, A.D. 2021-Jan-16 00:00:00.0000, -2.764834292743945E+07, -1.044141450862997E+08,  1.084247592841387E+05,  3.370321107655855E+01, -8.744152661510595E+00, -2.065034748140760E+00,  3.602917854975426E+02,  1.080127599715170E+08, -1.763552180811769E-01,
2459231.500000000, A.D. 2021-Jan-17 00:00:00.0000, -2.472646491583053E+07, -1.051288473120237E+08, -7.000687426782399E+04,  3.392847838222188E+01, -7.798889336344097E+00, -2.065061038829697E+00,  3.602411539525843E+02,  1.079975810162016E+08, -1.749901754771661E-01,
2459232.500000000, A.D. 2021-Jan-18 00:00:00.0000, -2.178626001175202E+07, -1.057616324115382E+08, -2.483718322490975E+05,  3.412742174135835E+01, -6.848044435463025E+00, -2.063491675448050E+00,  3.601909324705200E+02,  1.079825249946492E+08, -1.735096679698748E-01,
2459233.500000000, A.D. 2021-Jan-19 00:00:00.0000, -1.883000826809572E+07, -1.063120496799957E+08, -4.265323561929464E+05,  3.429991336245414E+01, -5.892348552538842E+00, -2.060329310015537E+00,  3.601411542049529E+02,  1.079676018460599E+08, -1.719145625921022E-01,
2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000, -1.585999991884741E+07, -1.067797116383447E+08, -6.043509678069800E+05,  3.444584536521764E+01, -4.932534565979459E+00, -2.055577774918921E+00,  3.600918520498617E+02,  1.079528214318004E+08, -1.702057939213819E-01,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000, -1.287853365851497E+07, -1.071642942079587E+08, -7.816905706584081E+05,  3.456512978400995E+01, -3.969337112279133E+00, -2.049242075882522E+00,  3.600430586202144E+02,  1.079381935295921E+08, -1.683843635085839E-01,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000, -9.887914921816900E+06, -1.074655368398890E+08, -9.584145512214154E+05,  3.465769855846209E+01, -3.003492062304896E+00, -2.041328384239415E+00,  3.599948062327562E+02,  1.079237278277517E+08, -1.664513392597324E-01,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000, -6.890454164724767E+06, -1.076832425990019E+08, -1.134386879227348E+06,  3.472350351154036E+01, -2.035736000707489E+00, -2.031844028521206E+00,  3.599471268869738E+02,  1.079094339194837E+08, -1.644078548300841E-01,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000, -3.888465147936117E+06, -1.078172782032807E+08, -1.309472207259215E+06,  3.476251631526128E+01, -1.066805708717302E+00, -2.020797485381603E+00,  3.599000522462356E+02,  1.078953212972274E+08, -1.622551089958713E-01,
